fare_amount,key
7.558980869794469,2009-02-20 13:34:16.0000001
10.76783292899991,2009-02-20 13:34:16.0000002
6.064115146657134,2009-02-20 13:34:16.0000003
30.65661676021594,2010-08-22 21:14:08.0000001
15.481204065454738,2010-08-22 21:14:08.0000005
5.3078235726994505,2010-08-22 21:14:08.0000003
8.181426361954006,2010-08-22 21:14:08.0000002
6.028603023444098,2012-08-06 08:58:08.0000002
16.865594708537344,2012-08-06 08:58:08.0000001
5.697944247829226,2013-11-04 08:34:12.0000003
10.530197165874725,2013-11-04 08:34:12.0000001
10.481778915326814,2013-11-04 08:34:12.0000002
7.134111059360869,2011-06-24 20:34:48.0000002
18.69488907275822,2011-06-24 20:34:48.0000001
5.853824105594191,2011-03-28 20:38:36.0000003
8.22657951281884,2011-03-28 20:38:36.0000004
8.339393881844279,2011-03-28 20:38:36.0000002
5.683569944442019,2011-08-14 20:36:28.0000004
6.737745532340025,2011-08-14 20:36:28.0000001
21.214865693693092,2011-08-14 20:36:28.0000003
7.164241111497892,2011-08-14 20:36:28.0000002
19.884441796177697,2015-02-21 15:52:44.0000004
9.635461177411031,2015-02-21 15:52:44.0000003
18.884543103176348,2015-02-21 15:52:44.0000002
9.305294610882488,2015-02-21 15:52:44.0000001
8.93880985032928,2013-01-29 11:29:52.0000001
10.823175785412449,2014-09-12 19:03:48.0000001
10.652218277268458,2013-11-09 18:52:40.0000004
11.441043780898724,2013-11-09 18:52:40.0000002
56.61128769466694,2013-04-25 16:10:04.0000001
9.004392452471158,2013-04-25 16:10:04.0000002
9.421412133787586,2013-09-07 14:37:52.0000001
9.845784111300395,2013-09-07 14:37:52.0000002
6.134812557262663,2013-09-07 14:37:52.0000003
4.893254423291845,2011-05-21 13:16:20.0000004
6.124925498134328,2011-05-21 13:16:20.0000001
9.003451575161922,2011-05-21 13:16:20.0000003
6.284730026438956,2011-11-25 16:36:24.0000002
10.25136107288069,2011-11-25 16:36:24.0000001
7.075847215247895,2015-01-31 20:54:04.0000001
7.594211101554913,2010-11-01 23:31:28.0000002
7.846575513527728,2010-11-01 23:31:28.0000001
9.087704859469042,2010-11-01 23:31:28.0000003
5.638723711484381,2011-03-24 15:57:04.0000003
7.631273969607266,2011-03-24 15:57:04.0000001
6.390496765491776,2010-05-10 10:37:04.0000005
5.737927867646086,2010-05-10 10:37:04.0000002
8.957278872579018,2010-05-10 10:37:04.0000003
7.974733986208113,2010-05-10 10:37:04.0000006
8.546952173294816,2012-06-09 16:53:44.0000002
17.325877451673012,2012-08-22 22:39:20.0000003
5.354518743578307,2012-08-22 22:39:20.0000001
14.62896712385299,2012-12-23 02:29:16.0000001
13.449852687889745,2012-06-30 15:55:12.0000004
6.095139380049568,2012-06-30 15:55:12.0000002
11.285686815811214,2012-06-30 15:55:12.0000003
5.791738435672592,2012-06-30 15:55:12.0000001
11.324493927759173,2011-10-02 23:36:00.00000056
14.59068399737819,2011-10-02 23:36:00.00000086
15.096555326088122,2011-10-02 23:36:00.00000081
4.71157046102991,2011-10-02 23:36:00.0000009
11.588166567984628,2011-10-02 23:36:00.00000041
4.631417795739881,2011-10-02 23:36:00.00000091
10.84610157208552,2011-10-02 23:36:00.0000008
25.942566785862702,2011-10-02 23:36:00.00000015
9.235519209413777,2011-10-02 23:36:00.00000014
7.192303246269104,2011-10-02 23:36:00.00000047
6.643951192395851,2011-10-02 23:36:00.00000076
6.3727725496224465,2011-10-02 23:36:00.00000011
5.7114868878503575,2011-10-02 23:36:00.00000075
7.138435571974855,2011-10-02 23:36:00.00000035
5.655818486918946,2011-10-02 23:36:00.00000099
8.268634712550904,2011-10-02 23:36:00.00000062
8.162481986255472,2011-10-02 23:36:00.00000085
17.003907732092188,2011-10-02 23:36:00.00000043
11.29446776642631,2011-10-02 23:36:00.00000071
6.245166844986823,2011-10-02 23:36:00.00000023
5.300124401863622,2011-10-02 23:36:00.00000092
8.936728920426862,2011-10-02 23:36:00.00000037
10.01159838648492,2011-10-02 23:36:00.00000083
11.592834589904434,2011-10-02 23:36:00.00000054
9.488357404159025,2011-10-02 23:36:00.00000073
6.8292279315786,2011-10-02 23:36:00.0000005
4.790722786748326,2011-10-02 23:36:00.00000095
7.2573729606597555,2011-10-02 23:36:00.00000088
8.326037985675823,2011-10-02 23:36:00.00000030
11.882328235223868,2011-10-02 23:36:00.0000007
8.44093857919857,2011-10-02 23:36:00.00000013
25.827116229251903,2011-10-02 23:36:00.00000065
48.72278694463775,2011-10-02 23:36:00.00000089
7.8983958678828134,2011-10-02 23:36:00.00000096
9.734943100035986,2011-10-02 23:36:00.00000039
26.2780958675488,2011-10-02 23:36:00.00000038
19.023747996122736,2011-10-02 23:36:00.00000067
10.059269007681623,2011-10-02 23:36:00.00000077
16.988104609167888,2011-10-02 23:36:00.00000020
15.653584231342904,2011-10-02 23:36:00.00000063
8.205287202903548,2011-10-02 23:36:00.00000012
15.560700333806707,2011-10-02 23:36:00.00000058
12.181802115954909,2011-10-02 23:36:00.00000026
18.74632472729138,2011-10-02 23:36:00.00000074
12.718481032826201,2011-10-02 23:36:00.00000059
14.030797298485782,2011-10-02 23:36:00.00000090
32.34351364448401,2011-10-02 23:36:00.0000004
15.123987209886112,2011-10-02 23:36:00.0000003
14.430077635407075,2011-10-02 23:36:00.00000021
7.15397731112269,2011-10-02 23:36:00.00000097
17.227677874288595,2011-10-02 23:36:00.00000036
20.327499452543037,2011-10-02 23:36:00.00000024
46.52381647598693,2011-10-02 23:36:00.00000082
7.6253543404003095,2011-10-02 23:36:00.000000100
8.004283944477214,2011-10-02 23:36:00.00000040
4.880500402426765,2011-10-02 23:36:00.00000022
11.00164123134358,2013-03-21 12:47:28.0000006
11.966046710488072,2013-03-21 12:47:28.0000008
11.666311583839166,2013-03-21 12:47:28.0000003
6.6208399119038805,2013-03-21 12:47:28.0000005
8.334843607277811,2013-03-21 12:47:28.0000002
17.801835166601865,2013-06-07 03:02:56.0000002
6.6749745784935985,2013-06-07 03:02:56.0000001
14.406254522808805,2010-09-05 22:31:32.0000002
11.32798091557217,2013-07-12 23:33:24.0000001
19.687995341219725,2009-12-03 02:32:08.0000001
5.051489291086278,2009-10-15 03:50:36.0000001
25.327695966646353,2011-09-25 22:36:32.0000002
11.741658410563454,2011-09-25 22:36:32.0000001
13.15784365864728,2015-06-08 20:02:56.0000001
11.644142790644697,2014-07-16 08:03:32.0000002
10.821987458743099,2014-07-16 08:03:32.0000001
7.7083552876709005,2011-12-15 13:14:32.0000002
6.224753148405732,2011-12-15 13:14:32.0000001
13.784391116845136,2011-10-11 22:13:48.0000002
9.279846944423788,2011-10-11 22:13:48.0000005
6.9260197512627215,2011-10-11 22:13:48.0000003
7.558134219232352,2013-09-14 16:53:20.0000001
11.205662882736068,2013-09-14 16:53:20.0000002
5.670567616906919,2014-02-06 09:09:56.0000004
8.00154783358399,2014-02-06 09:09:56.0000003
5.995205901210303,2014-02-06 09:09:56.0000001
29.07729347981394,2009-06-10 16:55:00.00000081
8.424045977262617,2009-06-10 16:55:00.00000029
7.320442263676922,2009-06-10 16:55:00.000000109
49.10227241497749,2009-06-10 16:55:00.00000098
8.787973812107833,2009-06-10 16:55:00.00000054
30.632089217399297,2009-06-10 16:55:00.00000021
8.025390850080742,2009-06-10 16:55:00.00000012
9.116468413542249,2009-06-10 16:55:00.00000033
7.925474190147758,2009-06-10 16:55:00.00000024
10.17416189658407,2009-06-10 16:55:00.00000099
6.175432932504661,2009-06-10 16:55:00.0000009
9.339559115997476,2009-06-10 16:55:00.000000158
7.576909664101235,2009-06-10 16:55:00.000000141
7.068691062485982,2009-06-10 16:55:00.00000093
9.22697242663219,2009-06-10 16:55:00.000000161
5.385851262191905,2009-06-10 16:55:00.00000088
8.103833458924985,2009-06-10 16:55:00.0000003
5.170270031758518,2009-06-10 16:55:00.00000018
7.886624261823786,2009-06-10 16:55:00.00000047
10.5303811370669,2009-06-10 16:55:00.000000154
10.359162479861649,2009-06-10 16:55:00.000000131
11.166586110911906,2009-06-10 16:55:00.00000046
5.5402419343647935,2009-06-10 16:55:00.0000004
6.990115693549598,2009-06-10 16:55:00.000000107
5.686042997250698,2009-06-10 16:55:00.000000114
7.439548646440187,2009-06-10 16:55:00.000000117
9.266070281730498,2009-06-10 16:55:00.000000162
9.482181280485161,2009-06-10 16:55:00.00000049
6.647638140402228,2009-06-10 16:55:00.00000069
8.517888950877975,2009-06-10 16:55:00.000000111
5.0154324946213915,2009-06-10 16:55:00.00000083
59.82261730612973,2009-06-10 16:55:00.000000166
9.361668468162375,2009-06-10 16:55:00.000000135
32.78780014860487,2009-06-10 16:55:00.00000044
6.442584224578255,2009-06-10 16:55:00.00000085
5.815988526985813,2009-06-10 16:55:00.000000115
6.065296484727735,2009-06-10 16:55:00.000000108
5.802082838954771,2009-06-10 16:55:00.00000034
18.152789947688085,2009-06-10 16:55:00.00000060
5.04897904527969,2009-06-10 16:55:00.000000120
31.286434933612593,2009-06-10 16:55:00.000000174
6.001931856737694,2009-06-10 16:55:00.0000007
6.4596979498525755,2009-06-10 16:55:00.000000159
25.730949312906993,2009-06-10 16:55:00.000000171
11.620862364162889,2009-06-10 16:55:00.000000145
7.057109281284447,2009-06-10 16:55:00.00000074
10.89053724848768,2009-06-10 16:55:00.000000138
4.649717005073672,2009-06-10 16:55:00.00000048
5.138978413513846,2009-06-10 16:55:00.000000101
5.540363839574164,2009-06-10 16:55:00.000000153
10.460711852009194,2009-06-10 16:55:00.0000002
8.548437180775124,2009-06-10 16:55:00.00000037
9.269359310625742,2009-06-10 16:55:00.000000151
27.489538915918736,2009-06-10 16:55:00.000000127
29.772180052099817,2009-06-10 16:55:00.000000144
11.88831564325183,2009-06-10 16:55:00.000000165
5.226808942730282,2009-06-10 16:55:00.0000008
6.22201217712923,2009-06-10 16:55:00.000000122
29.183124925827123,2009-06-10 16:55:00.00000055
4.973153616971743,2009-06-10 16:55:00.00000079
16.134073997905872,2009-06-10 16:55:00.00000016
16.472959797299623,2009-06-10 16:55:00.000000160
8.39876656255836,2009-06-10 16:55:00.000000139
4.850650167536097,2009-06-10 16:55:00.00000075
6.06998779961779,2009-06-10 16:55:00.00000017
5.574472774990705,2009-06-10 16:55:00.00000070
11.130716681153928,2009-06-10 16:55:00.000000118
11.795124915814995,2009-06-10 16:55:00.00000066
5.516004359338664,2009-06-10 16:55:00.000000164
8.77880979351135,2009-06-10 16:55:00.000000100
8.664193521812525,2009-06-10 16:55:00.00000082
12.10162206599718,2009-06-10 16:55:00.00000090
12.416721635975192,2009-06-10 16:55:00.000000125
6.006779693062419,2009-06-10 16:55:00.000000149
10.914742662320876,2009-06-10 16:55:00.00000068
6.35717584562105,2009-06-10 16:55:00.00000039
4.956061522828162,2009-06-10 16:55:00.000000124
6.755486594907296,2009-06-10 16:55:00.00000053
8.25106324624068,2009-06-10 16:55:00.00000045
5.392996265937368,2009-06-10 16:55:00.000000102
6.338590133684185,2009-06-10 16:55:00.000000140
7.041063041494381,2009-06-10 16:55:00.000000148
6.169886553876909,2009-06-10 16:55:00.000000147
7.635776466003245,2009-06-10 16:55:00.00000097
7.006743948294564,2009-06-10 16:55:00.00000094
7.376616032210897,2009-06-10 16:55:00.00000078
6.187342189783788,2009-06-10 16:55:00.00000035
7.553920953450648,2009-06-10 16:55:00.00000072
5.0917884197803005,2009-06-10 16:55:00.00000031
7.551856429418975,2009-06-10 16:55:00.00000056
15.323735928602842,2009-06-10 16:55:00.000000128
6.920475470188219,2009-06-10 16:55:00.00000057
6.885742238888639,2009-06-10 16:55:00.00000030
10.774178599580052,2009-06-10 16:55:00.00000043
6.663524384510545,2009-06-10 16:55:00.000000146
7.400087469248572,2009-06-10 16:55:00.00000010
10.204379213966611,2009-06-10 16:55:00.00000067
5.06707663291601,2009-06-10 16:55:00.000000119
14.916772858103513,2009-06-10 16:55:00.00000076
5.4355426546588514,2009-06-10 16:55:00.00000025
15.40136534446853,2009-06-10 16:55:00.00000071
8.827193753413173,2009-06-10 16:55:00.000000143
5.223870917543654,2013-06-26 11:19:36.0000002
8.059385513203832,2014-09-05 10:02:48.0000004
9.04650237868674,2014-09-05 10:02:48.0000002
39.15025704862704,2014-09-05 10:02:48.0000001
9.784900115044916,2014-09-05 10:02:48.0000003
8.761824931819767,2012-09-19 12:31:40.0000001
6.310867387237003,2012-09-19 12:31:40.0000002
19.93189385577721,2009-03-22 04:31:40.0000002
17.88948006222393,2009-08-27 02:31:44.0000001
9.810437143080186,2009-05-02 20:11:32.0000001
8.768087091281068,2009-05-02 20:11:32.0000004
7.298660671519065,2011-02-20 02:31:16.0000002
18.58202823813945,2011-02-20 02:31:16.0000001
6.114970553101546,2011-06-24 12:03:00.00000010
10.760155767543587,2011-06-24 12:03:00.00000067
10.569833436741515,2011-06-24 12:03:00.00000071
6.611589045098317,2011-06-24 12:03:00.000000100
9.908492186403112,2011-06-24 12:03:00.000000145
9.637857138958653,2011-06-24 12:03:00.000000152
11.44212628814569,2011-06-24 12:03:00.00000026
8.532620282248036,2011-06-24 12:03:00.000000199
5.3042343648206725,2011-06-24 12:03:00.000000195
7.248490669206369,2011-06-24 12:03:00.000000119
9.831098686129128,2011-06-24 12:03:00.00000086
6.958982135731027,2011-06-24 12:03:00.00000012
22.74011344505623,2011-06-24 12:03:00.00000097
4.956244232062807,2011-06-24 12:03:00.00000058
5.722205386257014,2011-06-24 12:03:00.000000176
7.843275277042061,2011-06-24 12:03:00.000000139
6.839039838441586,2011-06-24 12:03:00.00000048
6.061117602814401,2011-06-24 12:03:00.000000159
5.612942623524235,2011-06-24 12:03:00.00000079
6.905592955568919,2011-06-24 12:03:00.000000138
10.805817641115137,2011-06-24 12:03:00.000000135
9.937335980551666,2011-06-24 12:03:00.000000173
11.725189052110782,2011-06-24 12:03:00.000000162
10.682873798561223,2011-06-24 12:03:00.00000018
5.794828223230872,2011-06-24 12:03:00.000000136
8.15562573360978,2011-06-24 12:03:00.000000185
7.860669196072646,2011-06-24 12:03:00.00000069
6.4143768319450585,2011-06-24 12:03:00.000000105
6.92323740738729,2011-06-24 12:03:00.000000180
9.00649034454699,2011-06-24 12:03:00.00000053
7.802277182007009,2011-06-24 12:03:00.000000142
8.176432002514813,2011-06-24 12:03:00.000000188
4.490182937663953,2011-06-24 12:03:00.00000089
7.851572294197824,2011-06-24 12:03:00.000000109
6.3948506467417,2011-06-24 12:03:00.00000074
10.034706952309168,2011-06-24 12:03:00.000000113
5.892149940162885,2011-06-24 12:03:00.00000044
6.161629587399377,2011-06-24 12:03:00.000000183
10.085777052779815,2011-06-24 12:03:00.00000047
9.494320959395461,2011-06-24 12:03:00.0000006
9.049114808001587,2011-06-24 12:03:00.0000005
9.23106151927825,2011-06-24 12:03:00.000000200
7.619364369424363,2011-06-24 12:03:00.000000127
10.703256108956428,2011-06-24 12:03:00.000000120
6.098689852412939,2011-06-24 12:03:00.000000133
5.877834423433834,2011-06-24 12:03:00.00000073
4.997124631410722,2011-06-24 12:03:00.000000101
9.380244292064235,2011-06-24 12:03:00.000000187
9.67083019547606,2011-06-24 12:03:00.000000122
5.550374252617233,2011-06-24 12:03:00.000000175
9.708396307966588,2011-06-24 12:03:00.000000154
8.132993208431005,2011-06-24 12:03:00.000000197
8.664219517691759,2011-06-24 12:03:00.00000017
10.181515194475427,2011-06-24 12:03:00.000000186
8.952796207300056,2011-06-24 12:03:00.00000020
9.215028533811513,2011-06-24 12:03:00.00000035
7.248340867719774,2011-06-24 12:03:00.000000193
8.114283198989401,2011-06-24 12:03:00.000000201
26.282447923510844,2011-06-24 12:03:00.00000054
6.916730798700142,2011-06-24 12:03:00.00000075
6.793582756670154,2011-06-24 12:03:00.000000114
28.068327116934384,2011-06-24 12:03:00.00000062
36.55202202120142,2011-06-24 12:03:00.00000055
5.929993724992354,2011-06-24 12:03:00.00000025
5.402910926756728,2011-06-24 12:03:00.00000022
13.77207562576076,2011-06-24 12:03:00.000000144
6.558727108750733,2011-06-24 12:03:00.000000177
5.333379968622323,2011-06-24 12:03:00.000000124
4.750302922936449,2011-06-24 12:03:00.00000094
6.348881784794457,2011-06-24 12:03:00.00000041
7.400345426368846,2011-06-24 12:03:00.000000141
8.004899133120203,2011-06-24 12:03:00.00000092
15.950331608697141,2011-06-24 12:03:00.000000189
10.21378602364673,2011-06-24 12:03:00.000000171
6.25117012175376,2011-06-24 12:03:00.000000157
7.093257036651432,2011-06-24 12:03:00.000000179
12.606091890642645,2011-06-24 12:03:00.000000107
15.305385633149168,2011-06-24 12:03:00.00000095
11.903881417785902,2011-06-24 12:03:00.00000076
6.820451277869024,2011-06-24 12:03:00.000000156
31.163389888017658,2011-06-24 12:03:00.000000111
8.433881850127321,2011-06-24 12:03:00.000000116
9.40328750214044,2011-06-24 12:03:00.00000033
7.674077276737834,2011-06-24 12:03:00.00000082
5.1475143015579405,2011-06-24 12:03:00.00000078
10.139547699877955,2011-06-24 12:03:00.00000051
10.77038862462696,2011-06-24 12:03:00.000000143
12.79534604529074,2011-06-24 12:03:00.000000126
8.655138222474557,2011-06-24 12:03:00.00000088
16.542302651597055,2011-06-24 12:03:00.000000191
10.99372247793341,2011-06-24 12:03:00.00000063
15.037321749622873,2011-06-24 12:03:00.00000045
6.622385967311091,2011-06-24 12:03:00.00000060
32.90603491495627,2011-06-24 12:03:00.00000040
8.402213817823055,2011-06-24 12:03:00.00000057
6.136282055480985,2011-06-24 12:03:00.00000013
30.077679006078284,2011-06-24 12:03:00.00000068
7.9775058939377566,2011-06-24 12:03:00.000000165
5.665275831774784,2011-06-24 12:03:00.00000056
8.348582234064734,2011-06-24 12:03:00.000000150
5.969405598621584,2011-06-24 12:03:00.00000052
48.86270359353108,2011-06-24 12:03:00.00000085
7.855284948013512,2011-06-24 12:03:00.000000190
6.300582393700044,2011-06-24 12:03:00.00000072
5.8275052344305,2011-06-24 12:03:00.000000137
5.2789497410784225,2011-06-24 12:03:00.000000102
9.299698982484315,2011-06-24 12:03:00.000000106
5.277337926139001,2011-06-24 12:03:00.000000118
13.72225474101102,2011-06-24 12:03:00.00000046
11.256504934053183,2011-06-24 12:03:00.000000110
5.949853664417242,2011-06-24 12:03:00.000000181
4.833668949449658,2011-06-24 12:03:00.000000194
12.30456815784618,2011-06-24 12:03:00.00000061
11.480949116380414,2011-06-24 12:03:00.0000001
8.379451721808067,2011-06-24 12:03:00.00000087
5.573921157282449,2011-06-24 12:03:00.00000066
6.26130571405405,2011-06-24 12:03:00.000000146
49.15332459914457,2011-06-24 12:03:00.000000149
11.477919747080907,2011-06-24 12:03:00.00000038
8.082093340236787,2011-06-24 12:03:00.000000196
8.438800078736143,2011-06-24 12:03:00.00000093
5.6518144349527955,2011-06-24 12:03:00.000000170
8.91126253720888,2011-06-24 12:03:00.000000168
12.19717126566277,2011-06-24 12:03:00.0000002
12.337938145275375,2011-06-24 12:03:00.00000042
7.340450004308895,2014-06-15 07:06:00.0000006
8.406170007051923,2014-06-15 07:06:00.00000037
7.048735612906869,2014-06-15 07:06:00.00000025
10.142430678421508,2014-06-15 07:06:00.0000008
46.82812922877126,2014-06-15 07:06:00.00000036
22.25161912671755,2014-06-15 07:06:00.00000042
5.971913174444772,2014-06-15 07:06:00.00000033
10.469820153903157,2014-06-15 07:06:00.00000013
55.899673711506196,2014-06-15 07:06:00.00000035
8.566485067974105,2014-06-15 07:06:00.00000030
7.336542133375319,2014-06-15 07:06:00.00000024
10.922417035869536,2014-06-15 07:06:00.00000031
16.40829497835235,2014-06-15 07:06:00.0000009
54.63687623532485,2014-06-15 07:06:00.00000039
9.715680134497696,2014-06-15 07:06:00.00000010
14.051502504714215,2014-06-15 07:06:00.00000019
7.8455365149259615,2014-06-15 07:06:00.00000041
17.96820382904125,2014-06-15 07:06:00.00000028
53.05679849269252,2014-06-15 07:06:00.00000014
14.020259630983197,2014-06-15 07:06:00.0000003
